variables = "Iteration","CPU seconds","Wall clock","L_2 norm of density","L_2 norm of k","L_2 norm of `e"
    195       1.0       3.4   0.595476D-02   0.107073D+02   0.446487D-03
    196       1.0       3.5   0.597970D-02   0.111147D+02   0.442807D-03
    197       1.0       3.5   0.600038D-02   0.115335D+02   0.439005D-03
    198       1.0       3.5   0.602440D-02   0.119730D+02   0.434912D-03
    199       1.0       3.5   0.605032D-02   0.124295D+02   0.430946D-03
    200       1.0       3.5   0.607051D-02   0.129036D+02   0.427123D-03
    201       1.0       3.5   0.610110D-02   0.133731D+02   0.423464D-03
    202       1.0       3.6   0.612337D-02   0.138430D+02   0.420084D-03
    203       2.0       3.6   0.615127D-02   0.143219D+02   0.416662D-03
    204       2.0       3.6   0.618081D-02   0.148008D+02   0.412915D-03
    205       2.0       3.6   0.619903D-02   0.152971D+02   0.408733D-03
    206       2.0       3.6   0.622864D-02   0.158344D+02   0.404794D-03
    207       2.0       3.7   0.625037D-02   0.164069D+02   0.400980D-03
    208       2.0       3.7   0.627499D-02   0.170010D+02   0.396981D-03
    209       2.0       3.7   0.630626D-02   0.176199D+02   0.393320D-03
    210       2.0       3.7   0.632323D-02   0.182664D+02   0.390036D-03
    211       2.0       3.7   0.634870D-02   0.189437D+02   0.386866D-03
    212       2.0       3.7   0.637046D-02   0.196407D+02   0.383596D-03
    213       2.0       3.8   0.638999D-02   0.203286D+02   0.379884D-03
    214       2.0       3.8   0.642192D-02   0.210331D+02   0.376254D-03
    215       2.0       3.8   0.643530D-02   0.217495D+02   0.372617D-03
    216       2.0       3.8   0.646269D-02   0.224569D+02   0.369059D-03
    217       2.0       3.8   0.648216D-02   0.231835D+02   0.365695D-03
    218       2.0       3.8   0.649942D-02   0.239474D+02   0.362598D-03
    219       2.0       3.9   0.652864D-02   0.247594D+02   0.359755D-03
    220       2.0       3.9   0.653862D-02   0.256230D+02   0.356780D-03
    221       2.0       3.9   0.656981D-02   0.265057D+02   0.353701D-03
    222       2.0       3.9   0.658442D-02   0.274256D+02   0.350586D-03
    223       2.0       3.9   0.660144D-02   0.283867D+02   0.347662D-03
    224       2.0       4.0   0.663231D-02   0.293936D+02   0.344589D-03
    225       2.0       4.0   0.663865D-02   0.304276D+02   0.341660D-03
    226       2.0       4.0   0.667644D-02   0.314609D+02   0.338978D-03
    227       2.0       4.0   0.668252D-02   0.324933D+02   0.336406D-03
    228       2.0       4.0   0.670722D-02   0.335738D+02   0.333834D-03
    229       2.0       4.0   0.673392D-02   0.346978D+02   0.331271D-03
    230       2.0       4.1   0.674234D-02   0.358135D+02   0.328879D-03
    231       2.0       4.1   0.678564D-02   0.369270D+02   0.326406D-03
    232       2.0       4.1   0.678890D-02   0.381057D+02   0.323867D-03
    233       2.0       4.1   0.682664D-02   0.393440D+02   0.321464D-03
    234       2.0       4.1   0.684638D-02   0.406086D+02   0.319176D-03
    235       2.0       4.1   0.686672D-02   0.419248D+02   0.316947D-03
    236       2.0       4.2   0.690878D-02   0.433160D+02   0.314874D-03
    237       2.0       4.2   0.691519D-02   0.447720D+02   0.312894D-03
    238       2.0       4.2   0.696580D-02   0.462508D+02   0.310908D-03
    239       2.0       4.2   0.697454D-02   0.477686D+02   0.308833D-03
    240       2.0       4.2   0.701320D-02   0.493248D+02   0.306776D-03
    241       2.0       4.2   0.704652D-02   0.509345D+02   0.304796D-03
    242       2.0       4.3   0.706146D-02   0.525917D+02   0.302922D-03
    243       2.0       4.3   0.711437D-02   0.543114D+02   0.301283D-03
    244       2.0       4.3   0.711219D-02   0.560630D+02   0.299670D-03
    245       2.0       4.3   0.715976D-02   0.577997D+02   0.298090D-03
    246       2.0       4.3   0.716927D-02   0.595492D+02   0.296438D-03
    247       2.0       4.3   0.718935D-02   0.613453D+02   0.294760D-03
    248       2.0       4.4   0.723397D-02   0.631865D+02   0.293069D-03
    249       2.0       4.4   0.721785D-02   0.650993D+02   0.291565D-03
    250       2.0       4.4   0.727625D-02   0.671022D+02   0.290240D-03
    251       2.0       4.4   0.726037D-02   0.691988D+02   0.288945D-03
    252       2.0       4.4   0.729430D-02   0.713458D+02   0.287677D-03
    253       2.0       4.5   0.731541D-02   0.735402D+02   0.286400D-03
    254       2.0       4.5   0.731340D-02   0.758341D+02   0.285041D-03
    255       2.0       4.5   0.736714D-02   0.782374D+02   0.283662D-03
    256       2.0       4.5   0.734387D-02   0.806852D+02   0.282530D-03
    257       2.0       4.6   0.739230D-02   0.832381D+02   0.281452D-03
    258       2.0       4.6   0.738491D-02   0.858649D+02   0.280418D-03
    259       2.0       4.6   0.740958D-02   0.885949D+02   0.279408D-03
    260       2.0       4.6   0.743659D-02   0.913238D+02   0.278410D-03
    261       2.0       4.6   0.742944D-02   0.940512D+02   0.277326D-03
    262       2.0       4.6   0.747453D-02   0.968263D+02   0.276287D-03
    263       2.0       4.7   0.745438D-02   0.995922D+02   0.275354D-03
    264       2.0       4.7   0.749693D-02   0.102433D+03   0.274486D-03
    265       2.0       4.7   0.748753D-02   0.105437D+03   0.273672D-03
    266       2.0       4.7   0.750898D-02   0.108551D+03   0.272867D-03
    267       2.0       4.7   0.752777D-02   0.111746D+03   0.272072D-03
    268       2.0       4.8   0.752683D-02   0.115022D+03   0.271238D-03
    269       2.0       4.8   0.756150D-02   0.118414D+03   0.270418D-03
    270       2.0       4.8   0.755326D-02   0.121964D+03   0.269658D-03
    271       2.0       4.8   0.759489D-02   0.125713D+03   0.268973D-03
    272       2.0       4.8   0.758851D-02   0.129609D+03   0.268327D-03
    273       2.0       4.8   0.760974D-02   0.133655D+03   0.267670D-03
    274       2.0       4.8   0.761163D-02   0.137919D+03   0.267085D-03
    275       2.0       4.9   0.762212D-02   0.142370D+03   0.266417D-03
    276       2.0       4.9   0.763085D-02   0.146931D+03   0.265727D-03
    277       2.0       4.9   0.764006D-02   0.151762D+03   0.265112D-03
    278       2.0       4.9   0.765791D-02   0.156907D+03   0.264561D-03
    279       2.0       4.9   0.765736D-02   0.162395D+03   0.264035D-03
    280       2.0       5.0   0.768406D-02   0.168412D+03   0.263540D-03
    281       2.0       5.0   0.767353D-02   0.174554D+03   0.263057D-03
    282       2.0       5.0   0.770105D-02   0.180815D+03   0.262513D-03
    283       2.0       5.0   0.769090D-02   0.186577D+03   0.261964D-03
    284       2.0       5.0   0.771654D-02   0.192323D+03   0.261466D-03
    285       2.0       5.0   0.770848D-02   0.198274D+03   0.261011D-03
    286       2.0       5.1   0.772548D-02   0.204292D+03   0.260604D-03
    287       2.0       5.1   0.772662D-02   0.210743D+03   0.260216D-03
    288       2.0       5.1   0.773323D-02   0.217855D+03   0.259801D-03
    289       2.0       5.1   0.774515D-02   0.225548D+03   0.259367D-03
    290       2.0       5.1   0.773843D-02   0.233965D+03   0.258925D-03
    291       2.0       5.1   0.775959D-02   0.242409D+03   0.258524D-03
    292       2.0       5.2   0.774906D-02   0.251537D+03   0.258187D-03
    293       2.0       5.2   0.776910D-02   0.260142D+03   0.257883D-03
    294       2.0       5.2   0.775992D-02   0.269064D+03   0.257524D-03
    295       2.0       5.2   0.777163D-02   0.277699D+03   0.257204D-03
    296       2.0       5.2   0.776736D-02   0.286525D+03   0.256870D-03
    297       2.0       5.2   0.777355D-02   0.295540D+03   0.256527D-03
    298       2.0       5.3   0.777353D-02   0.304843D+03   0.256248D-03
    299       2.0       5.3   0.777300D-02   0.314604D+03   0.256010D-03
    300       2.0       5.3   0.777526D-02   0.324811D+03   0.255735D-03
    301       2.0       5.3   0.777251D-02   0.335427D+03   0.255484D-03
    302       2.0       5.3   0.777932D-02   0.346291D+03   0.255261D-03
    303       2.0       5.3   0.777378D-02   0.357117D+03   0.255011D-03
    304       2.0       5.4   0.778135D-02   0.367616D+03   0.254817D-03
    305       2.0       5.4   0.777368D-02   0.377866D+03   0.254637D-03
    306       2.0       5.4   0.777921D-02   0.388179D+03   0.254433D-03
    307       3.0       5.4   0.777252D-02   0.398986D+03   0.254266D-03
    308       3.0       5.4   0.777528D-02   0.409969D+03   0.254114D-03
    309       3.0       5.5   0.776868D-02   0.421519D+03   0.253982D-03
    310       3.0       5.5   0.776932D-02   0.433275D+03   0.253855D-03
    311       3.0       5.5   0.776412D-02   0.445027D+03   0.253743D-03
    312       3.0       5.5   0.776340D-02   0.456925D+03   0.253627D-03
    313       3.0       5.5   0.775999D-02   0.468901D+03   0.253539D-03
    314       3.0       5.5   0.775800D-02   0.481100D+03   0.253463D-03
    315       3.0       5.5   0.775373D-02   0.493446D+03   0.253435D-03
    316       3.0       5.6   0.775180D-02   0.506097D+03   0.253394D-03
    317       3.0       5.6   0.774755D-02   0.518819D+03   0.253321D-03
    318       3.0       5.6   0.774645D-02   0.531549D+03   0.253257D-03
